Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,49379961700014974;4731,0;0,571;0,15;84,6;5032,600638614848;True;True;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,49379961700014974;4731,0;0,568;0,15;49,59620000000001;12756,766447020935;True;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,756026975999703;5010,0;0,884;0,15;71,7808;7129,35433093632;False;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7694480380005189;4779,0;0,653;0,15;84,6;5152,151784260766;True;True;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7694480380005189;4779,0;0,66;0,15;57,273300000000006;11085,121174804926;True;False;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,751599987000191;5272,0;0,976;0,15;79,25120000000003;5661,669733588596;False;False;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,49340245999974286;4731,0;0,515;0,2;84,6;5123,249373716336;True;True;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,49340245999974286;4731,0;0,511;0,2;44,67750000000001;13828,976108665705;True;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,595090183999673;5010,0;0,796;0,2;64,63520000000001;8748,542329190066;False;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7728195340005186;4779,0;0,573;0,2;84,6;5254,95676609199;True;True;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7728195340005186;4779,0;0,585;0,2;50,4713;12485,54881526809;True;False;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,909091853999598;5272,0;0,907;0,2;73,64840000000002;6907,115973399625;False;False;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,08268353200037382;5000,0;0,718;0,1;154,9;5012,846826016296;True;True;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,08268353200037382;5000,0;0,706;0,1;113,31970000000003;10730,147058695551;True;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;149,5;53,01194741099971;5160,0;0,91;0,1;136,045;6897,784759355882;False;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15466775200002303;5000,0;0,728;0,1;154,9;5210,237751777417;True;True;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15466775200002303;5000,0;0,728;0,1;116,27970000000002;10304,572954979054;True;False;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;30,316453094999815;5000,0;0,722;0,1;111,83780000000002;10418,62492298932;False;False;0,0;0,8;764534
